name,symbol,contractAddress,sessionCategory,sessionCategoryReason,marketCap,fdv,peakMarketCap,athEstimate,peakConfidence,observedAthMarketCap,volume24h,volumeField,liquidityUsd,priceUsd,priceChange24h,buys24h,sells24h,dexId,pairAddress,dexScreenerUrl,wallets,tokenCreatedAtIso,pairCreatedAtIso,firstBuyAtIso,detectedAtIso,filterReason
The Golden Balls,BALLS,8eoWF32DdPJMxRTNWFdhfY4BMrNoJffcmJs1Gr1Bpump,NA,Classified as NA using DEX Screener pairCreatedAt,2216.73,2216.73,22216.522990526097,22216.522990526097,history,22216.522990526097,49717.29,h24,,0.000002216,-15.58,452,463,pumpfun,28jDYCyktQ8HgX5kw419x9mD9CiqbLRAWiWcgBsXNzYd,https://dexscreener.com/solana/28jdycyktq8hgx5kw419x9md9ciqblrawiwcgbsxnzyd,PMJA8UQDyWTFw2Smhyp9jGA6aTaP7jKHR7BPudrgyYN; Bi4rd5FH5bYEN8scZ7wevxNZyNmKHdaBcvewdPFxYdLt; 29yFzeBZgxf5zqrAkKXwgZtQehRf4pL8WbV2nRJikbw8,,2026-07-01T16:36:53.000Z,2026-07-01T16:36:53.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 3 wallet(s); ✓ peak≈$22,217 >= floor $10,000 [history]; ✓ peak≈$22,217 <= ceiling $25,000; ✓ vol(h24)=$49,717 >= $10,000; ✓ chain=solana"
小小橘,Orange,GYKNkzLrfKbzycQ7f4YFdrmapq9tRnUzZdFgwWUypump,NA,Classified as NA using DEX Screener pairCreatedAt,9579.07,9579.07,22164.176871973108,22166.947670591544,history,22166.947670591544,23481.55,h24,,0.000009579,55.03,262,192,pumpfun,6kyF4LwdZEBzy7K4r8g9aQsUj6WjE3okFCmg4WFqmNeA,https://dexscreener.com/solana/6kyf4lwdzebzy7k4r8g9aqsuj6wje3okfcmg4wfqmnea,CXdZ6m2PotNq4D7zKK3af426ohGro1xingNuf68SoKmv; 96hq1rUo5qQk26NAP7wK6VtcnZXPKbkHpdVsdGwe3Cda,,2026-06-29T21:47:08.000Z,2026-07-01T16:22:15.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 2 wallet(s); ✓ peak≈$22,167 >= floor $10,000 [history]; ✓ peak≈$22,167 <= ceiling $25,000; ✓ vol(h24)=$23,482 >= $10,000; ✓ chain=solana"
Going All In,ALLIN,5En9PVRTRd6mW5s2G4pTfGKyMh9w57WruU3vTB92bonk,NA,Classified as NA using token creation time,2309.89,2309.89,21980.29568516395,21980.29568516395,history,21980.29568516395,56176.61,h24,,0.000002309,-57.55,715,680,launchlab,DWmyaFkNKLieN7vpBhoRwjfrDQjPsXhNJ9Ce62icfc12,https://dexscreener.com/solana/dwmyafknklien7vpbhorwjfrdqjpsxhnj9ce62icfc12,9yYya3F5EJoLnBNKW6z4bZvyQytMXzDcpU5D6yYr4jqL; CyaE1VxvBrahnPWkqm5VsdCvyS2QmNht2UFrKJHga54o; FhZmTCs7enzPDN1RpgJPUcZPfX6FKJ9uqj7ch2jtggGW,2026-07-01T20:30:38.000Z,2026-07-01T20:30:38.000Z,2026-07-01T20:30:41.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 3 wallet(s); ✓ peak≈$21,980 >= floor $10,000 [history]; ✓ peak≈$21,980 <= ceiling $25,000; ✓ vol(h24)=$56,177 >= $10,000; ✓ chain=solana"
Explosive Diarrhea Outbreak,EDO,Dy43B6MT4wFeANBXbAjVJPVkLDNM4Cz64YDSV17jpump,NA,Classified as NA using DEX Screener pairCreatedAt,5310.16,5310.16,21937.21691070185,21939.97385751306,history,21939.97385751306,139806.19,h24,,0.00000531,81.12,2105,1689,pumpfun,3TW1xmZjFEEheW2uhPMywhdqqWpfnZPjP5QaWtaf1eQx,https://dexscreener.com/solana/3tw1xmzjfeehew2uhpmywhdqqwpfnzpjp5qawtaf1eqx,86AEJExyjeNNgcp7GrAvCXTDicf5aGWgoERbXFiG1EdD; CXdZ6m2PotNq4D7zKK3af426ohGro1xingNuf68SoKmv; 4vw54BmAogeRV3vPKWyFet5yf8DTLcREzdSzx4rw9Ud9; ardinRsN1mNYVeoJWTBsWeYeXvuR9UUDGMsCDKpb6AT; VJSDW6S74YXR4rRR9P4xwhMvLZJQMhrUb8XMFirUsy1; H31vEBxSJk1nQdUN11qZgZyhScyShhscKhvhZZU3dQoU,,2026-07-01T17:08:35.000Z,2026-07-01T17:08:42.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 6 wallet(s); ✓ peak≈$21,940 >= floor $10,000 [history]; ✓ peak≈$21,940 <= ceiling $25,000; ✓ vol(h24)=$139,806 >= $10,000; ✓ chain=solana"
Angela Nikolau,Angela,4BBMDNZcntUKW3bTmZhmsA54QrWeTRzzZ9DgA1SWpump,NA,Classified as NA using DEX Screener pairCreatedAt,2680.03,2680.03,21852.118205589082,21853.017211636776,history,21853.017211636776,89372.07,h24,,0.00000268,-14.04,1013,883,pumpfun,9La4py7CgHUK52Qscv3wtiKmAKKducj16WKZdkEmN6U1,https://dexscreener.com/solana/9la4py7cghuk52qscv3wtikmakkducj16wkzdkemn6u1,7moqFjvm2MwAiMtCZoqYoTAPzRBxxMRT2ddyHThQuWjr; CyaE1VxvBrahnPWkqm5VsdCvyS2QmNht2UFrKJHga54o; CXdZ6m2PotNq4D7zKK3af426ohGro1xingNuf68SoKmv; Bi4rd5FH5bYEN8scZ7wevxNZyNmKHdaBcvewdPFxYdLt; H31vEBxSJk1nQdUN11qZgZyhScyShhscKhvhZZU3dQoU,,2026-07-01T16:32:08.000Z,2026-07-01T16:32:14.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 5 wallet(s); ✓ peak≈$21,853 >= floor $10,000 [history]; ✓ peak≈$21,853 <= ceiling $25,000; ✓ vol(h24)=$89,372 >= $10,000; ✓ chain=solana"
Pippin,Pippin,DrMfbYxAaCbHWWpQYrxFWrWAU4AFGiKhDedUsKkCbonk,NA,Classified as NA using token creation time,3367.25,3367.25,21837.63160362454,21837.63160362454,history,21837.63160362454,49790.7,h24,,0.000003367,-8.92,591,584,launchlab,2hypvr9hLitErPhjBuVHdAg59ScK7pe9V6pDEXEPNcTE,https://dexscreener.com/solana/2hypvr9hliterphjbuvhdag59sck7pe9v6pdexepncte,EaVboaPxFCYanjoNWdkxTbPvt57nhXGu5i6m9m6ZS2kK; 4vw54BmAogeRV3vPKWyFet5yf8DTLcREzdSzx4rw9Ud9; Bi4rd5FH5bYEN8scZ7wevxNZyNmKHdaBcvewdPFxYdLt; H31vEBxSJk1nQdUN11qZgZyhScyShhscKhvhZZU3dQoU,2026-07-01T18:51:17.000Z,2026-07-01T18:51:17.000Z,2026-07-01T18:51:20.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 4 wallet(s); ✓ peak≈$21,838 >= floor $10,000 [history]; ✓ peak≈$21,838 <= ceiling $25,000; ✓ vol(h24)=$49,791 >= $10,000; ✓ chain=solana"
Patrick I Swear To God,PATRICK,3SPvSewCYnusxoa1UbCKxo9xoPweNDQyFaSNTenJpump,NA,Classified as NA using DEX Screener pairCreatedAt,2196.39,2196.39,21747.971597001597,21750.642078578483,history,21750.642078578483,93851.58,h24,,0.000002196,-33.67,849,804,pumpfun,DWKxqNEx4AuEmTEaSV5DBENq8yhGdzMjxCasFQHahx9H,https://dexscreener.com/solana/dwkxqnex4auemteasv5dbenq8yhgdzmjxcasfqhahx9h,4vw54BmAogeRV3vPKWyFet5yf8DTLcREzdSzx4rw9Ud9,,2026-07-02T01:25:41.000Z,2026-07-02T01:25:49.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 1 wallet(s); ✓ peak≈$21,751 >= floor $10,000 [history]; ✓ peak≈$21,751 <= ceiling $25,000; ✓ vol(h24)=$93,852 >= $10,000; ✓ chain=solana"
The Solana Intern,Fluffy,2SqeBLfyrS4CzKto6q6Cz2YUawzrH6xTSp2mN8wPpump,NA,Classified as NA using DEX Screener pairCreatedAt,2514.11,2514.11,21721.426832181554,21724.656192774048,history,21724.656192774048,65305.06,h24,,0.000002514,9.37,1031,672,pumpfun,6px7bMddFuJSixE2mdL9cz3AxFqRiuM6yQYVHoGE4fdj,https://dexscreener.com/solana/6px7bmddfujsixe2mdl9cz3axfqrium6yqyvhoge4fdj,CyaE1VxvBrahnPWkqm5VsdCvyS2QmNht2UFrKJHga54o; DPNPVvoGdwNBY849ryx2JZzakWuWbDTfSUYr8aNfKLwA,,2026-06-16T16:19:55.000Z,2026-07-01T23:14:20.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 2 wallet(s); ✓ peak≈$21,725 >= floor $10,000 [history]; ✓ peak≈$21,725 <= ceiling $25,000; ✓ vol(h24)=$65,305 >= $10,000; ✓ chain=solana"
Omyra,OMYRA,FGRL5WRxyDPGAgRN9tZyAyqJn9ZfpLLFgGRRtmatpump,NA,Classified as NA using token creation time,8664.6,8664.6,21707.165798435257,21707.411106871277,history,21707.411106871277,11983.65,h24,,0.000008664,1.36,111,112,pumpfun,89en6DBb6qwmhCjuQJfKogrMJawswCsr8UkTDKb8QeJ4,https://dexscreener.com/solana/89en6dbb6qwmhcjuqjfkogrmjawswcsr8uktdkb8qej4,CXdZ6m2PotNq4D7zKK3af426ohGro1xingNuf68SoKmv,2026-06-28T16:46:07.000Z,2026-06-28T16:46:07.000Z,2026-07-01T18:05:49.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 1 wallet(s); ✓ peak≈$21,707 >= floor $10,000 [history]; ✓ peak≈$21,707 <= ceiling $25,000; ✓ vol(h24)=$11,984 >= $10,000; ✓ chain=solana"
The Fable - Fabius,fable,9Shidd1nXd2672rakWP8UFBs4DSMC1VhnFNTfREtSLip,NA,Classified as NA using token creation time,3391.42,3391.42,21522.002160219956,21616.89875956088,history,21616.89875956088,61669.78,h24,,0.000003406,52.28,641,454,meteoradbc,G6x27bqCGKgshMDMLqWFQDhEbVS9wpFTnhQk1hKX8MKd,https://dexscreener.com/solana/g6x27bqcgkgshmdmlqwfqdhebvs9wpftnhqk1hkx8mkd,FM1YCKED2KaqB8Uat8aB1nsffR1vezr7s6FAEieXJgke; FhZmTCs7enzPDN1RpgJPUcZPfX6FKJ9uqj7ch2jtggGW,2026-07-01T23:22:21.000Z,2026-07-01T23:22:21.000Z,2026-07-01T23:22:26.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 2 wallet(s); ✓ peak≈$21,617 >= floor $10,000 [history]; ✓ peak≈$21,617 <= ceiling $25,000; ✓ vol(h24)=$61,670 >= $10,000; ✓ chain=solana"
The Power Of Love,PEACE,FRzKT3dDakL4hFiCC8ohBGoTgy94KQH9oKut7ZY1pump,NA,Classified as NA using DEX Screener pairCreatedAt,2161.23,2161.23,21615.232125122864,21615.232125122864,history,21615.232125122864,37921.46,h24,,0.000002161,-26.48,378,286,pumpfun,DhJo1os9R9bBGyNwJniYQghWgKmUPHFwPLdMh4xwnDdy,https://dexscreener.com/solana/dhjo1os9r9bbgynwjniyqghwgkmuphfwpldmh4xwnddy,H31vEBxSJk1nQdUN11qZgZyhScyShhscKhvhZZU3dQoU,,2026-07-01T16:18:01.000Z,2026-07-01T16:18:21.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 1 wallet(s); ✓ peak≈$21,615 >= floor $10,000 [history]; ✓ peak≈$21,615 <= ceiling $25,000; ✓ vol(h24)=$37,921 >= $10,000; ✓ chain=solana"
The Trading Chicken,NUGGET,9x9DmEuS5QfA2So2RL6F6ftLBpuLoxvMjqnZygsopump,NA,Classified as NA using token creation time,2401.27,2401.27,21192.416776660342,21197.752114981617,history,21197.752114981617,58197.64,h24,,0.000002401,-14.05,722,676,pumpfun,FAgDu5uRGRDqgffoCbBvrJKVixCZNdxwMRr1XH58dSVG,https://dexscreener.com/solana/fagdu5urgrdqgffocbbvrjkvixczndxwmrr1xh58dsvg,4vw54BmAogeRV3vPKWyFet5yf8DTLcREzdSzx4rw9Ud9,2026-07-01T17:52:04.000Z,2026-07-01T17:52:04.000Z,2026-07-01T18:04:10.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 1 wallet(s); ✓ peak≈$21,198 >= floor $10,000 [history]; ✓ peak≈$21,198 <= ceiling $25,000; ✓ vol(h24)=$58,198 >= $10,000; ✓ chain=solana"
Bullppets,Bullppets,2hgYNaxM71q2Mf4V4WoXT6gD35aAAZJWw4QZNP4zpump,NA,Classified as NA using DEX Screener pairCreatedAt,2450.23,2450.23,21133.934740350473,21136.77165085405,history,21136.77165085405,99875.72,h24,,0.00000245,6.11,2285,1535,pumpfun,417RkyZvDH2puTgYqzk1j6tuYs5ge8o4XWoGq1g7UcDc,https://dexscreener.com/solana/417rkyzvdh2putgyqzk1j6tuys5ge8o4xwogq1g7ucdc,BtMBMPkoNbnLF9Xn552guQq528KKXcsNBNNBre3oaQtr; CXdZ6m2PotNq4D7zKK3af426ohGro1xingNuf68SoKmv; VJSDW6S74YXR4rRR9P4xwhMvLZJQMhrUb8XMFirUsy1; D4yrdUWHTf2wUWr7TZc3gZdMLsZ77y6RfHN4U28etf1j,,2026-07-01T18:47:37.000Z,2026-07-01T18:47:44.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 4 wallet(s); ✓ peak≈$21,137 >= floor $10,000 [history]; ✓ peak≈$21,137 <= ceiling $25,000; ✓ vol(h24)=$99,876 >= $10,000; ✓ chain=solana"
trumpsome,trumpsome,HVrAjJxNbBCJpogDpVSeMKTub5ohtd4ATY7QxvP7pump,NA,Classified as NA using DEX Screener pairCreatedAt,2434.43,2434.43,21134.564336032916,21135.714455679434,history,21135.714455679434,90605.15,h24,,0.000002434,-9.77,1315,1082,pumpfun,91LL8Q54rvErjHAf9e3NoZrH8iZZLhaXwg2yyhc5mBrx,https://dexscreener.com/solana/91ll8q54rverjhaf9e3nozrh8izzlhaxwg2yyhc5mbrx,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK; FxN3VZ4BosL5urG2yoeQ156JSdmavm9K5fdLxjkPmaMR; 2fg5QD1eD7rzNNCsvnhmXFm5hqNgwTTG8p7kQ6f3rx6f; 4vw54BmAogeRV3vPKWyFet5yf8DTLcREzdSzx4rw9Ud9; Bi4rd5FH5bYEN8scZ7wevxNZyNmKHdaBcvewdPFxYdLt; 8HeDT75s5g4CtCimH5B5nySqCiQhtWii8UnZhxBtFo38,,2026-07-01T22:09:17.000Z,2026-07-01T22:09:17.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 6 wallet(s); ✓ peak≈$21,136 >= floor $10,000 [history]; ✓ peak≈$21,136 <= ceiling $25,000; ✓ vol(h24)=$90,605 >= $10,000; ✓ chain=solana"
Tradeabull,BULL,2yWHaijuoFaWgAHLPqk37YGtPDQ9GuM3WzMp6iAEpump,NA,Classified as NA using token creation time,7673.9,7673.9,21114.13883850298,21114.13883850298,history,21114.13883850298,91728.54,h24,,0.000007673,254,1139,877,pumpfun,CB1Xddd6DVtg2JpqcihBDnZwWaS3UiMiNVmHgbW8zFhe,https://dexscreener.com/solana/cb1xddd6dvtg2jpqcihbdnzwwas3uiminvmhgbw8zfhe,CXdZ6m2PotNq4D7zKK3af426ohGro1xingNuf68SoKmv; FhZmTCs7enzPDN1RpgJPUcZPfX6FKJ9uqj7ch2jtggGW,2026-07-01T19:47:43.000Z,2026-07-01T19:47:43.000Z,2026-07-01T19:47:53.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 2 wallet(s); ✓ peak≈$21,114 >= floor $10,000 [history]; ✓ peak≈$21,114 <= ceiling $25,000; ✓ vol(h24)=$91,729 >= $10,000; ✓ chain=solana"
Isaac 1,ISAAC,AAdrWD35AYn7tq1TUb5wj5Xjs5dgCWAcTyXxmhE7pump,NA,Classified as NA using DEX Screener pairCreatedAt,2383.26,2383.26,20467.995575623998,20471.701718732194,history,20471.701718732194,63886.29,h24,,0.000002383,-19.14,681,634,pumpfun,7ybowA1zhyXiQ8QhoYjtCHiDvYPSdwjU7JfaHcLSpF82,https://dexscreener.com/solana/7ybowa1zhyxiq8qhoyjtchidvypsdwju7jfahclspf82,86AEJExyjeNNgcp7GrAvCXTDicf5aGWgoERbXFiG1EdD; CXdZ6m2PotNq4D7zKK3af426ohGro1xingNuf68SoKmv; 99xnE2zEFi8YhmKDaikc1EvH6ELTQJppnqUwMzmpLXrs,,2026-07-01T19:00:42.000Z,2026-07-01T19:01:58.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 3 wallet(s); ✓ peak≈$20,472 >= floor $10,000 [history]; ✓ peak≈$20,472 <= ceiling $25,000; ✓ vol(h24)=$63,886 >= $10,000; ✓ chain=solana"
Decentral,DECENTRAL,949aaReg5QnEKbde41BBj5Z45uU2Y8yhB4bZaif4pump,NA,Classified as NA using token creation time,13033.4,13033.4,20365.559986155775,20365.559986155775,history,20365.559986155775,77656.76,h24,,0.00001303,467,711,587,pumpfun,HpwrhAJNdmZEz1Z7SR3JXuTomBs9FF8YyzoUu7XsUiRd,https://dexscreener.com/solana/hpwrhajndmzez1z7sr3jxutombs9ff8yyzouu7xsuird,CXdZ6m2PotNq4D7zKK3af426ohGro1xingNuf68SoKmv,2026-07-01T18:06:09.000Z,2026-07-01T18:06:09.000Z,2026-07-01T19:31:07.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 1 wallet(s); ✓ peak≈$20,366 >= floor $10,000 [history]; ✓ peak≈$20,366 <= ceiling $25,000; ✓ vol(h24)=$77,657 >= $10,000; ✓ chain=solana"
The Apers,APERS,6ENHJ7cbB7UEP1tVccQd77FRR8N7Y4KHKtgUeGhupump,NA,Classified as NA using DEX Screener pairCreatedAt,2208.47,2208.47,20260.090364956042,20260.090364956042,history,20260.090364956042,90195.91,h24,,0.000002208,-15.88,1094,916,pumpfun,GTUVYyoBJG92dBRzeQ4G863iZqwrjNrGrzqtFNbkfnVs,https://dexscreener.com/solana/gtuvyyobjg92dbrzeq4g863izqwrjnrgrzqtfnbkfnvs,CXdZ6m2PotNq4D7zKK3af426ohGro1xingNuf68SoKmv; 951wq3qDowjKHaycrNaiRB5WpovYVKXnqhnrcKPh46zt; 99xnE2zEFi8YhmKDaikc1EvH6ELTQJppnqUwMzmpLXrs; H31vEBxSJk1nQdUN11qZgZyhScyShhscKhvhZZU3dQoU,,2026-07-01T21:08:01.000Z,2026-07-01T21:08:28.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 4 wallet(s); ✓ peak≈$20,260 >= floor $10,000 [history]; ✓ peak≈$20,260 <= ceiling $25,000; ✓ vol(h24)=$90,196 >= $10,000; ✓ chain=solana"
The Power Of Love,PEACE,3cr1dAZGxdmpfFY9ZWa2cxBYPhkgu9jeTTkmBk9apump,NA,Classified as NA using token creation time,2157.6,2157.6,20148.870704574165,20148.870704574165,history,20148.870704574165,14573.23,h24,,0.000002157,-44.09,84,117,pumpfun,FELsTY9GbyLHoboqK3LjLkzTTvU1zpwpeMHi1k8b2HjG,https://dexscreener.com/solana/felsty9gbylhoboqk3ljlkzttvu1zpwpemhi1k8b2hjg,H31vEBxSJk1nQdUN11qZgZyhScyShhscKhvhZZU3dQoU,2026-07-01T16:35:03.000Z,2026-07-01T16:35:03.000Z,2026-07-01T16:35:23.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 1 wallet(s); ✓ peak≈$20,149 >= floor $10,000 [history]; ✓ peak≈$20,149 <= ceiling $25,000; ✓ vol(h24)=$14,573 >= $10,000; ✓ chain=solana"
Bob,BOB,2zUhDoyaCNfhTJnqNx74M5a8MGF9UTfg6aeVPmzUpump,NA,Classified as NA using token creation time,2310.91,2310.91,20064.10975105022,20064.10975105022,history,20064.10975105022,45212.81,h24,,0.00000231,-16.91,514,445,pumpfun,G1V5RiyStiTihXcCbvLrz7XcJgE9LDkCztXmT9afaw3E,https://dexscreener.com/solana/g1v5riystitihxccbvlrz7xcjge9ldkcztxmt9afaw3e,BCagckXeMChUKrHEd6fKFA1uiWDtcmCXMsqaheLiUPJd,2026-07-01T19:24:58.000Z,2026-07-01T19:24:58.000Z,2026-07-01T19:25:08.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 1 wallet(s); ✓ peak≈$20,064 >= floor $10,000 [history]; ✓ peak≈$20,064 <= ceiling $25,000; ✓ vol(h24)=$45,213 >= $10,000; ✓ chain=solana"
The Eagle and the Fox,FABLE,HuMZUyWSnprzimGFRZNwEHtStCmKDRPXjhDMMD6tpump,NA,Classified as NA using token creation time,2619.49,2619.49,20037.862861500213,20040.731210751692,history,20040.731210751692,64356.92,h24,,0.000002619,5.26,675,647,pumpfun,67x8mRvwEMT8Q1Srr8SUgJnL1cdSs2ZGVpZD4YQaXcgy,https://dexscreener.com/solana/67x8mrvwemt8q1srr8sugjnl1cdss2zgvpzd4yqaxcgy,3h65MmPZksoKKyEpEjnWU2Yk2iYT5oZDNitGy5cTaxoE; CXdZ6m2PotNq4D7zKK3af426ohGro1xingNuf68SoKmv; DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj; HZXdwRRw27kfpYtTqc7bMfrRgK3LSUaiKDFtqoEihik8,2026-07-02T01:42:06.000Z,2026-07-02T01:42:06.000Z,2026-07-02T01:45:54.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 4 wallet(s); ✓ peak≈$20,041 >= floor $10,000 [history]; ✓ peak≈$20,041 <= ceiling $25,000; ✓ vol(h24)=$64,357 >= $10,000; ✓ chain=solana"
THE BIGGEST LIQUIDITY POOL,POOL,6FdQfTHGV8A4qx7kT9R21FXr7STkpNB5EDjr8JyWpump,NA,Classified as NA using token creation time,2171.85,2171.85,19952.99236116492,19952.99236116492,history,19952.99236116492,49103.71,h24,,0.000002171,-5.58,498,646,pumpfun,G199zGFBmnhVRiaaKh5qhdWCRhZoiDsbZXXF18XPKmcY,https://dexscreener.com/solana/g199zgfbmnhvriaakh5qhdwcrhzoidsbzxxf18xpkmcy,86AEJExyjeNNgcp7GrAvCXTDicf5aGWgoERbXFiG1EdD; CXdZ6m2PotNq4D7zKK3af426ohGro1xingNuf68SoKmv,2026-07-01T15:22:37.000Z,2026-07-01T15:22:37.000Z,2026-07-01T15:23:02.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 2 wallet(s); ✓ peak≈$19,953 >= floor $10,000 [history]; ✓ peak≈$19,953 <= ceiling $25,000; ✓ vol(h24)=$49,104 >= $10,000; ✓ chain=solana"
The Bull Granny  ,GRANNY,GqVf362DvoyctC6fyx6wwFsnLxkLF1By2H5oB9Xspump,NA,Classified as NA using token creation time,2387.86,2387.86,19878.85013657821,19878.85013657821,history,19878.85013657821,73064.06,h24,,0.000002387,8.56,1143,882,pumpfun,HLvDQ4TEhQuHP1qSRDTEHY6zaFFpmr9MWtD8dKtBFWNX,https://dexscreener.com/solana/hlvdq4tehquhp1qsrdtehy6zaffpmr9mwtd8dktbfwnx,FhZmTCs7enzPDN1RpgJPUcZPfX6FKJ9uqj7ch2jtggGW,2026-07-02T01:44:36.000Z,2026-07-02T01:44:36.000Z,2026-07-02T01:44:47.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 1 wallet(s); ✓ peak≈$19,879 >= floor $10,000 [history]; ✓ peak≈$19,879 <= ceiling $25,000; ✓ vol(h24)=$73,064 >= $10,000; ✓ chain=solana"
MODEL Y L,L,DgYArhZ2GeQowjgzZ2DwnBNUvEQETmjmL6UCGopMpump,NA,Classified as NA using token creation time,2178.01,2178.01,19773.436949390132,19773.436949390132,history,19773.436949390132,20861.85,h24,,0.000002178,-26.6,160,142,pumpfun,JE3uEbTP4VYeUxAwanLU7dVFA5tiSyhqVYsxEQYHvBrj,https://dexscreener.com/solana/je3uebtp4vyeuxawanlu7dvfa5tisyhqvysxeqyhvbrj,sAdNbe1cKNMDqDsa4npB3TfL62T14uAo2MsUQfLvzLT,2026-07-01T22:47:39.000Z,2026-07-01T22:47:39.000Z,2026-07-01T22:47:57.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 1 wallet(s); ✓ peak≈$19,773 >= floor $10,000 [history]; ✓ peak≈$19,773 <= ceiling $25,000; ✓ vol(h24)=$20,862 >= $10,000; ✓ chain=solana"
Robinhood,Robin,EQQdPCqvX2ED6PwHHoGeVok2nZU6chjaHbk6rZjUpump,NA,Classified as NA using token creation time,2185.3,2185.3,19750.936235013014,19754.96328351893,history,19754.96328351893,36968.67,h24,,0.000002185,-13.46,390,369,pumpfun,5hLrBx9ExYpVH6gTma4bp8rtNeBsgMZSSwuSKag2zaNY,https://dexscreener.com/solana/5hlrbx9exypvh6gtma4bp8rtnebsgmzsswuskag2zany,FhZmTCs7enzPDN1RpgJPUcZPfX6FKJ9uqj7ch2jtggGW,2026-07-01T19:54:14.000Z,2026-07-01T19:54:14.000Z,2026-07-01T19:54:29.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 1 wallet(s); ✓ peak≈$19,755 >= floor $10,000 [history]; ✓ peak≈$19,755 <= ceiling $25,000; ✓ vol(h24)=$36,969 >= $10,000; ✓ chain=solana"
Starlane,STAR,75MdfZ83Agjfo56b6QNhkbcsJ6PcHHMpCXioD8bapump,NA,Classified as NA using token creation time,2305.97,2305.97,19736.9415150261,19737.6724840511,history,19737.6724840511,15152.06,h24,,0.000002305,-44.9,96,117,pumpfun,kQ8aEhJoJhu2aMFyuE1ydhr4SdTxwKWa5G1ULnWeJYL,https://dexscreener.com/solana/kq8aehjojhu2amfyue1ydhr4sdtxwkwa5g1ulnwejyl,FhZmTCs7enzPDN1RpgJPUcZPfX6FKJ9uqj7ch2jtggGW,2026-07-01T23:26:10.000Z,2026-07-01T23:26:10.000Z,2026-07-01T23:26:21.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 1 wallet(s); ✓ peak≈$19,738 >= floor $10,000 [history]; ✓ peak≈$19,738 <= ceiling $25,000; ✓ vol(h24)=$15,152 >= $10,000; ✓ chain=solana"
Teddy Holdings LLC,TEDDY,9DPwsR2zu3j2y1G16saJFqdxgUSp9nXxGui4dtLMpump,NA,Classified as NA using token creation time,2463.94,2463.94,19573.155516983898,19573.155516983898,history,19573.155516983898,62946.66,h24,,0.000002463,3.34,703,661,pumpfun,9tvTDw8UATJftvwwvGxwgg75U1KXwSzonpQT64VsqZMR,https://dexscreener.com/solana/9tvtdw8uatjftvwwvgxwgg75u1kxwszonpqt64vsqzmr,831yhv67QpKqLBJjbmw2xoDUeeFHGUx8RnuRj9imeoEs; H31vEBxSJk1nQdUN11qZgZyhScyShhscKhvhZZU3dQoU,2026-07-01T16:49:36.000Z,2026-07-01T16:49:36.000Z,2026-07-01T16:50:06.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 2 wallet(s); ✓ peak≈$19,573 >= floor $10,000 [history]; ✓ peak≈$19,573 <= ceiling $25,000; ✓ vol(h24)=$62,947 >= $10,000; ✓ chain=solana"
Longcat,Shiro,CEpL3NSnLYPb9KGZ2Ho2vtz1KBFYyuwfD6RE9zkgpump,NA,Classified as NA using token creation time,6282.51,6282.51,19440.474469398992,19440.474469398992,history,19440.474469398992,44473.01,h24,,0.000006282,158,413,346,pumpfun,86LnFc7JuSKmuqXtFbyHdRRBu6ZjxKtwRVs6xDE2qQ3F,https://dexscreener.com/solana/86lnfc7juskmuqxtfbyhdrrbu6zjxktwrvs6xde2qq3f,8fsKLLtvKNanL4ginCaiRS6UfeemY11rSf8U8fN1dJw4,2026-06-29T21:18:50.000Z,2026-06-29T21:18:50.000Z,2026-07-02T13:44:01.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 1 wallet(s); ✓ peak≈$19,440 >= floor $10,000 [history]; ✓ peak≈$19,440 <= ceiling $25,000; ✓ vol(h24)=$44,473 >= $10,000; ✓ chain=solana"
