name,symbol,contractAddress,sessionCategory,sessionCategoryReason,marketCap,fdv,peakMarketCap,athEstimate,peakConfidence,observedAthMarketCap,volume24h,volumeField,liquidityUsd,priceUsd,priceChange24h,buys24h,sells24h,dexId,pairAddress,dexScreenerUrl,wallets,tokenCreatedAtIso,pairCreatedAtIso,firstBuyAtIso,detectedAtIso,filterReason
Hallowdeep,HALLOW,7m8Hhp2dDzGRGPEN5T8HM6trSYSj2PeJ5R9Zytypump,NA,Classified as NA using token creation time,2274.07,2274.07,14678.891880716918,14682.619181915179,history,14682.619181915179,27802.22,h24,,0.000002274,-47.58,208,207,pumpfun,2ZCQKmBJYgVEM3V4w8rkXD2pb14u23Tx7ZxbV5dsrZA5,https://dexscreener.com/solana/2zcqkmbjygvem3v4w8rkxd2pb14u23tx7zxbv5dsrza5,FhZmTCs7enzPDN1RpgJPUcZPfX6FKJ9uqj7ch2jtggGW,2026-07-02T23:37:25.000Z,2026-07-02T23:37:25.000Z,2026-07-02T23:37:31.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 1 wallet(s); ✓ peak≈$14,683 >= floor $10,000 [history]; ✓ peak≈$14,683 <= ceiling $25,000; ✓ vol(h24)=$27,802 >= $10,000; ✓ chain=solana"
Saying Ansem 1 Million Times,ANSEM,U38Tjmpx8UkVME4JwnWQrJVzx3AX1xApC7CmJLcpump,NA,Classified as NA using token creation time,2258.03,2258.03,14596.2812425135,14602.439021458576,history,14602.439021458576,35534.59,h24,,0.000002258,-2.77,473,411,pumpfun,7BVuR8oPQ5pDxs6Scc8Cx7q22vxRt12hUv6achcp7gVp,https://dexscreener.com/solana/7bvur8opq5pdxs6scc8cx7q22vxrt12huv6achcp7gvp,EaVboaPxFCYanjoNWdkxTbPvt57nhXGu5i6m9m6ZS2kK; VJSDW6S74YXR4rRR9P4xwhMvLZJQMhrUb8XMFirUsy1,2026-07-02T18:34:26.000Z,2026-07-02T18:34:26.000Z,2026-07-02T18:35:25.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 2 wallet(s); ✓ peak≈$14,602 >= floor $10,000 [history]; ✓ peak≈$14,602 <= ceiling $25,000; ✓ vol(h24)=$35,535 >= $10,000; ✓ chain=solana"
THE INSIDERS,INSIDERS,7mbtGmpm4uirrEZyAuukwD7qYioDSGegziEX3nCjbonk,NA,Classified as NA using token creation time,2055.82,2055.82,14594.0514481155,14594.0514481155,history,14594.0514481155,35949.87,h24,,0.000002055,-0.01,293,279,launchlab,FLgEhoYT5A4pvKaTw2hhZZm34QNQcL9K3YZ6pVxV3U4t,https://dexscreener.com/solana/flgehoyt5a4pvkatw2hhzzm34qnqcl9k3yz6pvxv3u4t,CyaE1VxvBrahnPWkqm5VsdCvyS2QmNht2UFrKJHga54o; ardinRsN1mNYVeoJWTBsWeYeXvuR9UUDGMsCDKpb6AT,2026-07-02T21:43:31.000Z,2026-07-02T21:43:31.000Z,2026-07-02T21:43:37.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 2 wallet(s); ✓ peak≈$14,594 >= floor $10,000 [history]; ✓ peak≈$14,594 <= ceiling $25,000; ✓ vol(h24)=$35,950 >= $10,000; ✓ chain=solana"
You're Only One Win Away,Win,De6hvSxqDFu32NyHc5FLqU57YF39A4ytbd2o7tRmpump,NA,Classified as NA using token creation time,2283.8,2283.8,14592.344062955737,14592.344062955737,history,14592.344062955737,37797.12,h24,,0.000002283,-16.62,365,353,pumpfun,5rMkEdd6Kh3CwXUiDfV8aLorwKDTrrDi4Z5Zfyja9C6L,https://dexscreener.com/solana/5rmkedd6kh3cwxuidfv8alorwkdtrrdi4z5zfyja9c6l,PMJA8UQDyWTFw2Smhyp9jGA6aTaP7jKHR7BPudrgyYN; 286CHN57Km41GsAnDv866WKd6YB6HPSjFgF4rGDJTRLf; 4vw54BmAogeRV3vPKWyFet5yf8DTLcREzdSzx4rw9Ud9; VJSDW6S74YXR4rRR9P4xwhMvLZJQMhrUb8XMFirUsy1,2026-07-02T16:15:25.000Z,2026-07-02T16:15:25.000Z,2026-07-02T16:15:27.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 4 wallet(s); ✓ peak≈$14,592 >= floor $10,000 [history]; ✓ peak≈$14,592 <= ceiling $25,000; ✓ vol(h24)=$37,797 >= $10,000; ✓ chain=solana"
The Memeius Painting,Memeius,22xKtkvtouv8JTPoKkiqT4DxWW8LJyMBd2Q1qFEvpump,NA,Classified as NA using token creation time,2267.42,2267.42,14548.32688857712,14548.32688857712,history,14548.32688857712,16668.35,h24,,0.000002267,-1.6,132,233,pumpfun,8tSUV7dNgWQUwLCES53424mi1nz7Fh8hW5yRigbLh3CV,https://dexscreener.com/solana/8tsuv7dngwquwlces53424mi1nz7fh8hw5yrigblh3cv,PMJA8UQDyWTFw2Smhyp9jGA6aTaP7jKHR7BPudrgyYN,2026-07-02T18:38:09.000Z,2026-07-02T18:38:09.000Z,2026-07-02T18:38:13.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 1 wallet(s); ✓ peak≈$14,548 >= floor $10,000 [history]; ✓ peak≈$14,548 <= ceiling $25,000; ✓ vol(h24)=$16,668 >= $10,000; ✓ chain=solana"
Archive Genocide,GENOCIDE,8txpDotPXi2aQr7o5vV5v9ue7Nqa73z9YN7ffwtcukZH,EU,Classified as EU using token creation time,3383,3383,14517.253922212678,14517.253922212678,history,14517.253922212678,73818.56,h24,,0.000003383,23.13,1042,790,pumpfun,ADQaServo2deYzEHVqhtgu5FYbHQ9u86WuEnXoGE4WMK,https://dexscreener.com/solana/adqaservo2deyzehvqhtgu5fybhq9u86wuenxoge4wmk,ardinRsN1mNYVeoJWTBsWeYeXvuR9UUDGMsCDKpb6AT,2026-07-03T10:49:00.000Z,2026-07-03T10:49:00.000Z,2026-07-03T10:50:38.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 1 wallet(s); ✓ peak≈$14,517 >= floor $10,000 [history]; ✓ peak≈$14,517 <= ceiling $25,000; ✓ vol(h24)=$73,819 >= $10,000; ✓ chain=solana"
Prom King,Kirk,9yFgY9Bd7KB8qqt9ynVPbY6GU7Xemcm95APBi42ypump,EU,Classified as EU using token creation time,2781.76,2781.76,14462.734830368376,14462.734830368376,history,14462.734830368376,45410.39,h24,,0.000002781,15.32,571,479,pumpfun,9tqyyZNaWkSM4cms5CxEjgZ5YSaQzsdFmV4hnAUKykp4,https://dexscreener.com/solana/9tqyyznawksm4cms5cxejgz5ysaqzsdfmv4hnaukykp4,8yJFWmVTQq69p6VJxGwpzW7ii7c5J9GRAtHCNMMQPydj,2026-07-03T06:40:39.000Z,2026-07-03T06:40:39.000Z,2026-07-03T06:58:25.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 1 wallet(s); ✓ peak≈$14,463 >= floor $10,000 [history]; ✓ peak≈$14,463 <= ceiling $25,000; ✓ vol(h24)=$45,410 >= $10,000; ✓ chain=solana"
guy wif knife in london,knife,3UWmju9BN42aMPiire2VEa6Lh5hAWiQKrRPjQjjNxEXL,NA,Classified as NA using token creation time,2859.12,2859.12,14418.17685171583,14420.768190517305,history,14420.768190517305,43809.85,h24,,0.000002859,-34.83,568,471,pumpfun,ABt7SJcR54AeLLXtEDHrdeiAcEiixps5hjXJrYcj8K7W,https://dexscreener.com/solana/abt7sjcr54aellxtedhrdeiaceiixps5hjxjrycj8k7w,JDd3hy3gQn2V982mi1zqhNqUw1GfV2UL6g76STojCJPN; FhZmTCs7enzPDN1RpgJPUcZPfX6FKJ9uqj7ch2jtggGW; gangJEP5geDHjPVRhDS5dTF5e6GtRvtNogMEEVs91RV,2026-07-02T22:31:15.000Z,2026-07-02T22:31:15.000Z,2026-07-02T22:31:20.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 3 wallet(s); ✓ peak≈$14,421 >= floor $10,000 [history]; ✓ peak≈$14,421 <= ceiling $25,000; ✓ vol(h24)=$43,810 >= $10,000; ✓ chain=solana"
Helicopter Dog,Helidog,HvKqMtB9iVtP2R2vpCtUrVsGU8URXsykTS4smwwUpump,NA,Classified as NA using token creation time,2509.15,2509.15,14413.907391285627,14418.861290601499,history,14418.861290601499,30410.72,h24,,0.000002509,-2.52,388,389,pumpfun,GcKb5i2Zq7g8hZvDJCF2tNZwsWpYJQ45kTfNkQQCaqzj,https://dexscreener.com/solana/gckb5i2zq7g8hzvdjcf2tnzwswpyjq45ktfnkqqcaqzj,4DdrfiDHpmx55i4SPssxVzS9ZaKLb8qr45NKY9Er9nNh,2026-07-02T21:21:59.000Z,2026-07-02T21:21:59.000Z,2026-07-02T21:28:47.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 1 wallet(s); ✓ peak≈$14,419 >= floor $10,000 [history]; ✓ peak≈$14,419 <= ceiling $25,000; ✓ vol(h24)=$30,411 >= $10,000; ✓ chain=solana"
ChillManse,ChillManse,CKgkbhfiEc5poio79hY78KJcPsQe8YZLzuFVTP86pump,EU,Classified as EU using token creation time,5342.04,5342.04,14382.881551626047,14382.881551626047,history,14382.881551626047,21448.11,h24,,0.000005342,-15.42,209,203,pumpfun,3CxA5BV5b2JNYUNrK2fXDYwNEMDuvQgRnrp8Ts4bLUfa,https://dexscreener.com/solana/3cxa5bv5b2jnyunrk2fxdywnemduvqgrnrp8ts4blufa,CyaE1VxvBrahnPWkqm5VsdCvyS2QmNht2UFrKJHga54o,2026-07-03T06:06:02.000Z,2026-07-03T06:06:02.000Z,2026-07-03T06:06:03.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 1 wallet(s); ✓ peak≈$14,383 >= floor $10,000 [history]; ✓ peak≈$14,383 <= ceiling $25,000; ✓ vol(h24)=$21,448 >= $10,000; ✓ chain=solana"
Flying Kamikaze Squirrel,FKS,FzFWKHmumaoh36gbS8iqqVSkVm9nXi9FVqhTaHuQTyuV,NA,Classified as NA using token creation time,2257.97,2257.97,14295.013438708313,14295.013438708313,history,14295.013438708313,25036.89,h24,,0.000002257,-26.12,201,212,pumpfun,Cee9btirZrh5G8F4PQ3c2aXga3E7cUQgDhbBweGqF8zL,https://dexscreener.com/solana/cee9btirzrh5g8f4pq3c2axga3e7cuqgdhbbwegqf8zl,gangJEP5geDHjPVRhDS5dTF5e6GtRvtNogMEEVs91RV,2026-07-02T22:19:03.000Z,2026-07-02T22:19:03.000Z,2026-07-02T22:19:09.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 1 wallet(s); ✓ peak≈$14,295 >= floor $10,000 [history]; ✓ peak≈$14,295 <= ceiling $25,000; ✓ vol(h24)=$25,037 >= $10,000; ✓ chain=solana"
The Power Of Love,PEACE,8SBnYXKawvqRk1EN9NVbaU4gLdzm319byRv8pkC9pump,NA,Classified as NA using token creation time,2291.24,2291.24,14272.38342273343,14274.4607781193,history,14274.4607781193,18023.34,h24,,0.000002291,-8.6,178,173,pumpfun,MFq3dLDQWF1hNMmkrYXjYVWWC87PpxqhJxc2hgwDrWC,https://dexscreener.com/solana/mfq3dldqwf1hnmmkryxjyvwwc87ppxqhjxc2hgwdrwc,3h65MmPZksoKKyEpEjnWU2Yk2iYT5oZDNitGy5cTaxoE,2026-07-03T02:02:44.000Z,2026-07-03T02:02:45.000Z,2026-07-03T02:02:55.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 1 wallet(s); ✓ peak≈$14,274 >= floor $10,000 [history]; ✓ peak≈$14,274 <= ceiling $25,000; ✓ vol(h24)=$18,023 >= $10,000; ✓ chain=solana"
DM6900,DM6900,Etp1FWL4V2M59uZWPaVAnZWCLLpB5brfvxVFwPgxpump,NA,Classified as NA using DEX Screener pairCreatedAt,2290.64,2290.64,14257.735318719233,14258.831165035548,history,14258.831165035548,42573.28,h24,,0.00000229,-21.01,675,600,pumpfun,5caTAqqXqZbR4D2KckmnRMAiTPjak2s1oAMVH3fVp8F9,https://dexscreener.com/solana/5cataqqxqzbr4d2kckmnrmaitpjak2s1oamvh3fvp8f9,CXdZ6m2PotNq4D7zKK3af426ohGro1xingNuf68SoKmv; BTf4A2exGK9BCVDNzy65b9dUzXgMqB4weVkvTMFQsadd; BCagckXeMChUKrHEd6fKFA1uiWDtcmCXMsqaheLiUPJd; BAr5csYtpWoNpwhUjixX7ZPHXkUciFZzjBp9uNxZXJPh,,2026-07-02T18:11:12.000Z,2026-07-02T18:11:18.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 4 wallet(s); ✓ peak≈$14,259 >= floor $10,000 [history]; ✓ peak≈$14,259 <= ceiling $25,000; ✓ vol(h24)=$42,573 >= $10,000; ✓ chain=solana"
claudefriends,CLAUDEFRIENDS,BbZvn4eCMrwmCdrXzQYUaUvGpa9QBS4tGBG3xTDdpump,EU,Classified as EU using token creation time,2268,2268,14189.714823824825,14189.714823824825,history,14189.714823824825,12753.38,h24,,0.000002268,-20.26,132,105,pumpfun,4gwq5KJ4c87f8TvuLrm6RRWZS6MSs8nb5iLD49VHTbHf,https://dexscreener.com/solana/4gwq5kj4c87f8tvulrm6rrwzs6mss8nb5ild49vhtbhf,EaVboaPxFCYanjoNWdkxTbPvt57nhXGu5i6m9m6ZS2kK; sAdNbe1cKNMDqDsa4npB3TfL62T14uAo2MsUQfLvzLT,2026-07-03T05:01:34.000Z,2026-07-03T05:01:34.000Z,2026-07-03T05:02:49.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 2 wallet(s); ✓ peak≈$14,190 >= floor $10,000 [history]; ✓ peak≈$14,190 <= ceiling $25,000; ✓ vol(h24)=$12,753 >= $10,000; ✓ chain=solana"
The Bald Eagle,Independence,DVXnJrVdH3PnZxGtkFjfZAoxbR1Q86Wz1cCukg7Zpump,EU,Classified as EU using token creation time,4071.9,4071.9,14146.654843617494,14146.654843617494,history,14146.654843617494,73388.82,h24,,0.000004071,66.37,817,634,pumpfun,GTVfMxXUKKGziHkdarHaCE1gj9ZuepWLNavT6PxB7yns,https://dexscreener.com/solana/gtvfmxxukkgzihkdarhace1gj9zuepwlnavt6pxb7yns,BtMBMPkoNbnLF9Xn552guQq528KKXcsNBNNBre3oaQtr; ardinRsN1mNYVeoJWTBsWeYeXvuR9UUDGMsCDKpb6AT,2026-06-13T03:57:24.000Z,2026-06-13T03:57:24.000Z,2026-07-03T11:55:18.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 2 wallet(s); ✓ peak≈$14,147 >= floor $10,000 [history]; ✓ peak≈$14,147 <= ceiling $25,000; ✓ vol(h24)=$73,389 >= $10,000; ✓ chain=solana"
Ansemfolio,ANSEMFOLIO,DLbDUEzw2jaXs2ioa9WMtaBWG5gbwgvupJvBtjMkANSM,NA,Classified as NA using token creation time,2304.14,2304.14,14107.552586926704,14107.552586926704,history,14107.552586926704,31722.65,h24,,0.000002304,-42.57,456,624,pumpfun,E9x377ADzGtKUbGkLirFBacbWSfchApFhBAmXn7cp9Vj,https://dexscreener.com/solana/e9x377adzgtkubgklirfbacbwsfchapfhbamxn7cp9vj,FM1YCKED2KaqB8Uat8aB1nsffR1vezr7s6FAEieXJgke; FhZmTCs7enzPDN1RpgJPUcZPfX6FKJ9uqj7ch2jtggGW,2026-07-03T02:48:26.000Z,2026-07-03T02:48:26.000Z,2026-07-03T02:48:30.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 2 wallet(s); ✓ peak≈$14,108 >= floor $10,000 [history]; ✓ peak≈$14,108 <= ceiling $25,000; ✓ vol(h24)=$31,723 >= $10,000; ✓ chain=solana"
Quack,Quack,KnvZdoHyFQeNLmsFfuWDo1xBxSExJtwp7eAae4Ypump,NA,Classified as NA using token creation time,2259.65,2259.65,14104.753154981126,14104.753154981126,history,14104.753154981126,12240.17,h24,,0.000002259,-11.87,107,114,pumpfun,2W1aAVSPwybeL1unx9hDFU5hGgGnJPV5TMipArn5BSfa,https://dexscreener.com/solana/2w1aavspwybel1unx9hdfu5hgggnjpv5tmiparn5bsfa,5ZuV8eqkvzYFVEKbLvGBdexL2tFv7E5BCd2HZpjqbdg,2026-07-02T22:24:06.000Z,2026-07-02T22:24:06.000Z,2026-07-02T22:24:21.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 1 wallet(s); ✓ peak≈$14,105 >= floor $10,000 [history]; ✓ peak≈$14,105 <= ceiling $25,000; ✓ vol(h24)=$12,240 >= $10,000; ✓ chain=solana"
The Cat Artist,v0y4g3,FpFHdZbVhT7qAXiT7gn8YXKDtnYnfA7KGPi9ApKzpump,EU,Classified as EU using token creation time,14070.01,14070.01,,14070.01,observed-or-current,14070.01,54743.64,h24,,0.00001407,412,779,542,pumpfun,FfPpu3hbpkT74H4S5yqsBdfz5DxnhDajFo3zCEHihgAq,https://dexscreener.com/solana/ffppu3hbpkt74h4s5yqsbdfz5dxnhdajfo3zcehihgaq,4vw54BmAogeRV3vPKWyFet5yf8DTLcREzdSzx4rw9Ud9; ardinRsN1mNYVeoJWTBsWeYeXvuR9UUDGMsCDKpb6AT; BCagckXeMChUKrHEd6fKFA1uiWDtcmCXMsqaheLiUPJd; H31vEBxSJk1nQdUN11qZgZyhScyShhscKhvhZZU3dQoU,2026-07-03T14:02:55.000Z,2026-07-03T14:02:55.000Z,2026-07-03T14:03:03.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 4 wallet(s); ✓ peak≈$14,070 >= floor $10,000 [observed-or-current]; ✓ peak≈$14,070 <= ceiling $25,000; ✓ vol(h24)=$54,744 >= $10,000; ✓ chain=solana"
WatchPeopleDie,WPD,BsYZcZhaFE7o87i7y4VTjLD6TyvkhzU5WyvtYeXkpump,NA,Classified as NA using token creation time,2269.95,2269.95,14047.736199504256,14047.736199504256,history,14047.736199504256,34029.02,h24,,0.000002269,-18.66,490,454,pumpfun,J6FkUY9UQkup1qS62fwa73kZa6u9LJ8sQQAxA2LmK3gC,https://dexscreener.com/solana/j6fkuy9uqkup1qs62fwa73kza6u9lj8sqqaxa2lmk3gc,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK; FxN3VZ4BosL5urG2yoeQ156JSdmavm9K5fdLxjkPmaMR; CXdZ6m2PotNq4D7zKK3af426ohGro1xingNuf68SoKmv; 2fg5QD1eD7rzNNCsvnhmXFm5hqNgwTTG8p7kQ6f3rx6f; BCagckXeMChUKrHEd6fKFA1uiWDtcmCXMsqaheLiUPJd; 5ZuV8eqkvzYFVEKbLvGBdexL2tFv7E5BCd2HZpjqbdg; 8HeDT75s5g4CtCimH5B5nySqCiQhtWii8UnZhxBtFo38,2026-07-02T21:02:43.000Z,2026-07-02T21:02:43.000Z,2026-07-02T21:02:43.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 7 wallet(s); ✓ peak≈$14,048 >= floor $10,000 [history]; ✓ peak≈$14,048 <= ceiling $25,000; ✓ vol(h24)=$34,029 >= $10,000; ✓ chain=solana"
The HODLER,ERMINE,4Gu7LVWKbGWpkLg6C6bgJYcV1M1xGajAy9vF3856pump,EU,Classified as EU using DEX Screener pairCreatedAt,2947.84,2947.84,14027.28051725167,14027.28051725167,history,14027.28051725167,49006.16,h24,,0.000002947,7.06,1231,767,pumpfun,4TtVyHES8rB6qu3PEjZ92D39ZGBYvZeJPj6zFGgjRSZX,https://dexscreener.com/solana/4ttvyhes8rb6qu3pejz92d39zgbyvzejpj6zfggjrszx,4sAUSQFdvWRBxR8UoLBYbw8CcXuwXWxnN8pXa4mtm5nU; PMJA8UQDyWTFw2Smhyp9jGA6aTaP7jKHR7BPudrgyYN; 922VvmmYDHV9KMTJJ71Y5Yd3Vn7cfJuFasLNSsZPygrG; ardinRsN1mNYVeoJWTBsWeYeXvuR9UUDGMsCDKpb6AT,,2026-07-03T07:49:31.000Z,2026-07-03T07:49:38.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 4 wallet(s); ✓ peak≈$14,027 >= floor $10,000 [history]; ✓ peak≈$14,027 <= ceiling $25,000; ✓ vol(h24)=$49,006 >= $10,000; ✓ chain=solana"
PokePump Online,PPO,84BQ9v5Jz2XDai4gzEzdrudAYpzcRkC4Bs9GD4eLpump,NA,Classified as NA using token creation time,2409.78,2409.78,14018.729879002656,14018.729879002656,history,14018.729879002656,40545.58,h24,,0.000002409,0.18,488,428,pumpfun,4LAHeZKfNz3btaVS4Csw2sxd2Lsubh7sKDBu8JXWCGaS,https://dexscreener.com/solana/4lahezkfnz3btavs4csw2sxd2lsubh7skdbu8jxwcgas,86AEJExyjeNNgcp7GrAvCXTDicf5aGWgoERbXFiG1EdD; CXdZ6m2PotNq4D7zKK3af426ohGro1xingNuf68SoKmv,2026-07-02T15:22:54.000Z,2026-07-02T15:22:54.000Z,2026-07-02T15:23:06.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 2 wallet(s); ✓ peak≈$14,019 >= floor $10,000 [history]; ✓ peak≈$14,019 <= ceiling $25,000; ✓ vol(h24)=$40,546 >= $10,000; ✓ chain=solana"
$1 and a dream,$1,ypbUraG3EZ96A7LhBjifn9sPTzfR62JAGbXH5hEpump,NA,Classified as NA using token creation time,2254.29,2254.29,13992.337987119356,13992.337987119356,history,13992.337987119356,20305,h24,,0.000002254,-17.46,105,92,pumpfun,6caGFH7TSD9BBimU3vTwC8HRutscWFywQYmrv9NNBkBL,https://dexscreener.com/solana/6cagfh7tsd9bbimu3vtwc8hrutscwfywqymrv9nnbkbl,H31vEBxSJk1nQdUN11qZgZyhScyShhscKhvhZZU3dQoU,2026-07-02T16:54:30.000Z,2026-07-02T16:54:30.000Z,2026-07-02T16:54:37.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 1 wallet(s); ✓ peak≈$13,992 >= floor $10,000 [history]; ✓ peak≈$13,992 <= ceiling $25,000; ✓ vol(h24)=$20,305 >= $10,000; ✓ chain=solana"
Puly,PULY,E8z67Z8QuQH4sqMaxYoj5mHDuaZazr64nXvkPQCjpump,NA,Classified as NA using token creation time,2274.98,2274.98,13957.457575472854,13957.457575472854,history,13957.457575472854,41413.06,h24,,0.000002274,-36.96,498,423,pumpfun,5di7EagNkrnNuSJPVniw9dU79NkBM1VamQUzqz6G23yb,https://dexscreener.com/solana/5di7eagnkrnnusjpvniw9du79nkbm1vamquzqz6g23yb,PMJA8UQDyWTFw2Smhyp9jGA6aTaP7jKHR7BPudrgyYN,2026-07-02T16:16:45.000Z,2026-07-02T16:16:45.000Z,2026-07-02T16:16:47.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 1 wallet(s); ✓ peak≈$13,957 >= floor $10,000 [history]; ✓ peak≈$13,957 <= ceiling $25,000; ✓ vol(h24)=$41,413 >= $10,000; ✓ chain=solana"
The Brazilian Whale,GORDOMIRO,BHqV6Fd1B5pxu6iqPw17cAwHCAJS2NbWPsDCwciKpump,EU,Classified as EU using token creation time,2299.95,2299.95,13929.873941765565,13929.873941765565,history,13929.873941765565,32244.49,h24,,0.000002299,-16.36,488,369,pumpfun,9xC5cR82X6kPRqS5q3TjTfyJPvCjXLMwmYPWoJFvyDop,https://dexscreener.com/solana/9xc5cr82x6kprqs5q3tjtfyjpvcjxlmwmypwojfvydop,Hw5UKBU5k3YudnGwaykj5E8cYUidNMPuEewRRar5Xoc7; JDd3hy3gQn2V982mi1zqhNqUw1GfV2UL6g76STojCJPN; D4yrdUWHTf2wUWr7TZc3gZdMLsZ77y6RfHN4U28etf1j,2026-07-03T07:44:48.000Z,2026-07-03T07:44:48.000Z,2026-07-03T07:45:08.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 3 wallet(s); ✓ peak≈$13,930 >= floor $10,000 [history]; ✓ peak≈$13,930 <= ceiling $25,000; ✓ vol(h24)=$32,244 >= $10,000; ✓ chain=solana"
Hyllus,HYLLUS,FDUHRVZ58e1Cumcuke3USQnZX5zhk4aD1KZ4F1mVpump,EU,Classified as EU using token creation time,8671.68,8671.68,13921.082382207764,13921.082382207764,history,13921.082382207764,66937.63,h24,,0.000008671,260,923,680,pumpfun,9QR7b3i1XKxoKmhKDVRJteDFMkra12G3hAnARCjvZDAE,https://dexscreener.com/solana/9qr7b3i1xkxokmhkdvrjtedfmkra12g3hanarcjvzdae,FhZmTCs7enzPDN1RpgJPUcZPfX6FKJ9uqj7ch2jtggGW,2026-07-03T05:22:21.000Z,2026-07-03T05:22:21.000Z,2026-07-03T05:22:31.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 1 wallet(s); ✓ peak≈$13,921 >= floor $10,000 [history]; ✓ peak≈$13,921 <= ceiling $25,000; ✓ vol(h24)=$66,938 >= $10,000; ✓ chain=solana"
ok cat,ok,BwAfZkre22rduFW6gm6T2JCYBXtj5eDZLDJK9Sp8pump,NA,Classified as NA using DEX Screener pairCreatedAt,2287.05,2287.05,13920.90597279524,13920.90597279524,history,13920.90597279524,51908.73,h24,,0.000002287,-39.75,600,516,pumpfun,31rUG1joNEGRq8XLY4g5R1bxhan6W6vsK7avcsc7BhPT,https://dexscreener.com/solana/31rug1jonegrq8xly4g5r1bxhan6w6vsk7avcsc7bhpt,CXdZ6m2PotNq4D7zKK3af426ohGro1xingNuf68SoKmv; 4vw54BmAogeRV3vPKWyFet5yf8DTLcREzdSzx4rw9Ud9; BCagckXeMChUKrHEd6fKFA1uiWDtcmCXMsqaheLiUPJd; 96hq1rUo5qQk26NAP7wK6VtcnZXPKbkHpdVsdGwe3Cda,,2026-07-02T15:56:37.000Z,2026-07-02T15:56:37.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 4 wallet(s); ✓ peak≈$13,921 >= floor $10,000 [history]; ✓ peak≈$13,921 <= ceiling $25,000; ✓ vol(h24)=$51,909 >= $10,000; ✓ chain=solana"
Mike,Mike,4kCY22euiYr8pqSCUi4KNARwWfBUQtkD2P3Gj1vNpump,NA,Classified as NA using token creation time,2246.89,2246.89,13864.826258614166,13864.826258614166,history,13864.826258614166,32121.25,h24,,0.000002246,-16.68,430,513,pumpfun,7ziswqKaFcPeuWc3iBSTJB3C1SFPTictcSmxAiJ2YdA7,https://dexscreener.com/solana/7ziswqkafcpeuwc3ibstjb3c1sfptictcsmxaij2yda7,CyaE1VxvBrahnPWkqm5VsdCvyS2QmNht2UFrKJHga54o; 4vw54BmAogeRV3vPKWyFet5yf8DTLcREzdSzx4rw9Ud9; BCagckXeMChUKrHEd6fKFA1uiWDtcmCXMsqaheLiUPJd,2026-07-02T15:54:16.000Z,2026-07-02T15:54:16.000Z,2026-07-02T15:54:18.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 3 wallet(s); ✓ peak≈$13,865 >= floor $10,000 [history]; ✓ peak≈$13,865 <= ceiling $25,000; ✓ vol(h24)=$32,121 >= $10,000; ✓ chain=solana"
LIQUITITTY,LIQUITITTY,GGhhVKEk6e4qWQkMMr37TjKfbsPcNN7hM85Ewfcjpump,EU,Classified as EU using token creation time,2276.98,2276.98,13817.708837400682,13817.708837400682,history,13817.708837400682,32821.59,h24,,0.000002276,-2.76,472,356,pumpfun,9of3qQroHWd1y86q7FvRganu4YEJ5adPYYJMR9k3P111,https://dexscreener.com/solana/9of3qqrohwd1y86q7fvrganu4yej5adpyyjmr9k3p111,CyaE1VxvBrahnPWkqm5VsdCvyS2QmNht2UFrKJHga54o; D4yrdUWHTf2wUWr7TZc3gZdMLsZ77y6RfHN4U28etf1j,2026-07-03T05:46:12.000Z,2026-07-03T05:46:12.000Z,2026-07-03T05:46:21.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 2 wallet(s); ✓ peak≈$13,818 >= floor $10,000 [history]; ✓ peak≈$13,818 <= ceiling $25,000; ✓ vol(h24)=$32,822 >= $10,000; ✓ chain=solana"
